id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,field:plant number (from tag or map),field:plant health condition,field:foliage - insect feeding,field:foliage - deformation,field:foliage health comments,field:woody tissue -  structural damage,field:woody tissue - signs of disease,field:woody tissue - insect activity,field:woody tissue - symptoms,field:woody tissues health comments,field:root collar - signs of disease,field:root collar health comments,field:critical root zone (within canopy drip line) - damage or concerns,field:other abnormalities comments,field:are baby redcedar trees present within sight?,field:brief tree health description,field:did the tree have any bark discoloration (eg. browning),field:dieback percent,field:evidence of wood borers or bark beetles?,field:leaf production or drop timing,field:location name - community spaces,field:location type - community spaces,field:most prevalent understory species,field:number of additional unhealthy trees (of same species) in area (within sight),field:optional - access to water,field:optional - estimated time spent to make this observation (# of minutes),field:optional - signs of sap sucker feeding?,field:optional - tree size,field:optional - what 'other factors' were observed?,"field:other factors - are there signs or symptoms of insect, diseases, or other damage?",field:percent canopy affected (%),field:powdery mildew - percent coverage,field:powdery mildew?,field:sample submitted to laboratory?,field:signs of sooty bark disease?,field:suspected phytophthora infection?,field:tree canopy symptoms,field:tree canopy symptoms - birch,field:tree canopy symptoms - maple,field:tree canopy symptoms - wrc - simplified,field:tree condition,field:tree diameter,field:tree diameter (inches),field:tree equity score,field:tree health condition,field:tree health issue,field:tree height total (ft),field:tree number,field:tree number (from google map) if applicable,field:urban tree health condition
363466214,f642ef20-b603-4413-9f2e-547a1354b5eb,2026-05-20 14:02:58-07:00,2026-05-20,2026-05-20 21:02:58 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 21:05:52 UTC,2026-05-20 21:06:18 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363466214,https://inaturalist-open-data.s3.amazonaws.com/photos/663471091/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2463555892,-122.3884584614,8,,,,8,,,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga,Douglas-firs,Plantae,48257,POT 15-5,Fair,None,Low,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363466773,909a7b74-de21-4ce4-ad6d-13a5ea4da412,2026-05-20 14:05:02-07:00,2026-05-20,2026-05-20 21:05:02 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 21:08:20 UTC,2026-05-20 21:22:06 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363466773,https://inaturalist-open-data.s3.amazonaws.com/photos/663477711/medium.jpg,,"","",0,0,true,3,"S Frontage Rd, Tacoma, WA, US",47.2460443197,-122.3873994277,262,,,,262,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Alnus rubra,Red Alder,Plantae,56034,POT 19-2,Poor,Low,Low,"",Other,Other,Exit/Entry Holes,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363466871,6651e2ed-797e-4ef0-955a-f08dc6a5d317,2026-05-20 14:06:17-07:00,2026-05-20,2026-05-20 21:06:17 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 21:08:44 UTC,2026-05-20 21:09:12 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363466871,https://inaturalist-open-data.s3.amazonaws.com/photos/663472640/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2463450835,-122.3884721511,8,,,,8,,,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga,Douglas-firs,Plantae,48257,POT 15-6,Poor,None,Medium,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363469932,d61d6040-3588-451f-ae6b-7ed28ccbfa88,2026-05-20 14:16:55-07:00,2026-05-20,2026-05-20 21:16:55 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 21:20:28 UTC,2026-05-20 21:20:50 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363469932,https://inaturalist-open-data.s3.amazonaws.com/photos/663479129/medium.jpg,,"","",0,0,true,3,"Pacific Hwy E, Fife, WA, US",47.2464475571,-122.3883309928,8,,,,8,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Acer macrophyllum,bigleaf maple,Plantae,48227,POT 20-4,Good,None,None,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363470049,a34e0a9e-81b1-49ca-a9ff-778968c666c1,2026-05-20 14:16:34-07:00,2026-05-20,2026-05-20 21:16:34 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 21:21:07 UTC,2026-05-20 21:22:44 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363470049,https://inaturalist-open-data.s3.amazonaws.com/photos/663479490/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Fife, WA, US",47.2465457361,-122.3883801411,7,,,,7,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Alnus rubra,Red Alder,Plantae,56034,POT 19-3,Poor,Low,Low,"",None,Other,None,Other,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363470417,e80500f8-3678-49dd-a411-c95a76a72248,2026-05-20 14:20:25-07:00,2026-05-20,2026-05-20 21:20:25 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 21:22:43 UTC,2026-05-20 21:24:28 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363470417,https://inaturalist-open-data.s3.amazonaws.com/photos/663480330/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2465531242,-122.3883826474,9,,,,9,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Alnus rubra,Red Alder,Plantae,56034,POT 19-4,Poor,Medium,Medium,"",Other,Split Bark,Exit/Entry Holes,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363471578,8ca722ad-0d73-4ddb-b6ad-2b120a333178,2026-05-20 14:23:03-07:00,2026-05-20,2026-05-20 21:23:03 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 21:26:15 UTC,2026-05-20 21:27:51 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363471578,https://inaturalist-open-data.s3.amazonaws.com/photos/663482243/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2465288977,-122.3883465431,128,,,,128,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Alnus rubra,Red Alder,Plantae,56034,POT 19-5,Fair,Low,Low,"",Other,Split Bark,Other,Other,Area of what seems to be previous injury is growing new shoot (see photo),None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363472120,ceea1c67-7c37-4dd4-9f0d-d69b22b8ab32,2026-05-20 14:22:42-07:00,2026-05-20,2026-05-20 21:22:42 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 21:28:43 UTC,2026-05-20 21:46:36 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363472120,https://inaturalist-open-data.s3.amazonaws.com/photos/663483496/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2464567718,-122.3883326994,2,,,,2,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Acer macrophyllum,bigleaf maple,Plantae,48227,POT 20-5,Good,None,None,"",None,None,None,None,"",None,Mechanical lesion,None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363472316,6909f311-0004-4e82-99ee-d7522a9eadca,2026-05-20 14:26:43-07:00,2026-05-20,2026-05-20 21:26:43 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 21:29:31 UTC,2026-05-20 21:41:07 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363472316,https://inaturalist-open-data.s3.amazonaws.com/photos/663483838/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2449316745,-122.388517492,133,,,,133,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Alnus rubra,Red Alder,Plantae,56034,POT 19-6,Poor,Low,Low,"",Other,Split Bark,Exit/Entry Holes,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363475318,190aa5ac-ea2f-473b-90b7-5bc1a1c4ed76,2026-05-20 14:39:01-07:00,2026-05-20,2026-05-20 21:39:01 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 21:40:01 UTC,2026-05-20 21:41:23 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363475318,https://inaturalist-open-data.s3.amazonaws.com/photos/663488402/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2460723083,-122.3871827784,135,,,,135,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Tsuga heterophylla,western hemlock,Plantae,48254,POT 23-1,Dead,No Selection,No Selection,"",No Selection,No Selection,No Selection,No Selection,"",No Selection,"",No Selection,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363475539,b18ac662-d998-4524-ad57-258194a2c587,2026-05-20 14:31:36-07:00,2026-05-20,2026-05-20 21:31:36 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 21:40:39 UTC,2026-05-20 21:41:07 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363475539,https://inaturalist-open-data.s3.amazonaws.com/photos/663488672/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2464024396,-122.3883354787,3,,,,3,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Acer macrophyllum,bigleaf maple,Plantae,48227,POT 20-6,Fair,None,None,No Branches,None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363476277,b6f63f1b-13d9-49bc-80b7-3e5586649222,2026-05-20 14:40:26-07:00,2026-05-20,2026-05-20 21:40:26 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 21:44:09 UTC,2026-05-20 21:45:31 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363476277,https://inaturalist-open-data.s3.amazonaws.com/photos/663490386/medium.jpg,,"",No tag but will assume it is POT 23-2,0,0,true,3,"Pacific Hwy E, Fife, WA, US",47.246668303,-122.3882613538,7,,,,7,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Tsuga heterophylla,western hemlock,Plantae,48254,POT 23-2?,Poor,Low,Medium,Tree seems stunted,Other,Other,Other,Other,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363476771,c62cd780-4cd0-4d6f-9852-e9742ca0d89f,2026-05-20 14:42:12-07:00,2026-05-20,2026-05-20 21:42:12 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 21:46:36 UTC,2026-05-20 21:47:00 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363476771,https://inaturalist-open-data.s3.amazonaws.com/photos/663491496/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2464283333,-122.38793,120,,,,120,,,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga,Douglas-firs,Plantae,48257,POT 22-3,Poor,None,High,Discoloration all foliage,None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363476975,aeb990d5-f7b3-416c-a38d-e8d7d4733346,2026-05-20 14:44:33-07:00,2026-05-20,2026-05-20 21:44:33 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 21:47:23 UTC,2026-05-20 21:49:04 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363476975,https://inaturalist-open-data.s3.amazonaws.com/photos/663491833/medium.jpg,,"","",0,0,true,3,"S Frontage Rd, Tacoma, WA, US",47.2466428005,-122.3882757177,4,,,,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Tsuga heterophylla,western hemlock,Plantae,48254,POT 23-3,Poor,Low,Low,Stunted,None,None,None,None,Stunted,None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363477290,01b5cd09-03b6-4a9a-bafd-0c1b06116aa3,2026-05-20 14:46:48-07:00,2026-05-20,2026-05-20 21:46:48 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 21:48:51 UTC,2026-05-20 21:49:15 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363477290,https://inaturalist-open-data.s3.amazonaws.com/photos/663492491/medium.jpg,,"","",0,0,true,3,"S Frontage Rd, Tacoma, WA, US",47.2467629631,-122.3882473307,7,,,,7,,,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga,Douglas-firs,Plantae,48257,POT 22-2,Poor,None,High,Discoloration,Cracking,None,No Selection,None,"",Girdling,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363477482,c7175d79-20d4-4d04-8190-7e77dbb8d07c,2026-05-20 14:48:02-07:00,2026-05-20,2026-05-20 21:48:02 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 21:49:38 UTC,2026-05-20 21:56:26 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363477482,https://inaturalist-open-data.s3.amazonaws.com/photos/663492845/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2466708289,-122.3882534251,7,,,,7,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Tsuga heterophylla,western hemlock,Plantae,48254,POT 23-4,Dead,No Selection,No Selection,"",No Selection,No Selection,No Selection,No Selection,"",No Selection,"",No Selection,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363478074,779d744c-fef9-4010-ab34-18966708dafd,2026-05-20 14:49:29-07:00,2026-05-20,2026-05-20 21:49:29 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 21:51:49 UTC,2026-05-20 21:52:18 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363478074,https://inaturalist-open-data.s3.amazonaws.com/photos/663493821/medium.jpg,,"","",0,0,true,3,"S Frontage Rd, Tacoma, WA, US",47.2466851814,-122.3882975405,9,,,,9,,,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga,Douglas-firs,Plantae,48257,POT 22-1,Poor,None,Medium,Discoloration,None,Oozing,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363478640,3636db0d-2adf-4f47-8f73-8324dcd9ee5d,2026-05-20 14:52:05-07:00,2026-05-20,2026-05-20 21:52:05 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 21:53:55 UTC,2026-05-20 21:54:28 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363478640,https://inaturalist-open-data.s3.amazonaws.com/photos/663494697/medium.jpg,,"","",0,0,true,3,"S Frontage Rd, Tacoma, WA, US",47.2466609537,-122.3882074408,9,,,,9,,,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga,Douglas-firs,Plantae,48257,POT 22-6,Poor,None,Medium,Discoloration,None,None,None,Excess Pitch or Sap,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363479003,6f361718-0eff-4944-8b7f-ebf8e8f08915,2026-05-20 14:51:42-07:00,2026-05-20,2026-05-20 21:51:42 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 21:55:27 UTC,2026-05-20 21:57:05 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363479003,https://inaturalist-open-data.s3.amazonaws.com/photos/663495328/medium.jpg,,"","",0,0,true,3,"S Frontage Rd, Tacoma, WA, US",47.2465998617,-122.3881687443,8,,,,8,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Tsuga heterophylla,western hemlock,Plantae,48254,POT 23-5,Poor,Low,Medium,Stunted,Other,Other,None,Other,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363479183,f72a8e49-4658-48cd-92c9-36789773a822,2026-05-20 14:54:13-07:00,2026-05-20,2026-05-20 21:54:13 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 21:56:21 UTC,2026-05-20 21:56:53 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363479183,https://inaturalist-open-data.s3.amazonaws.com/photos/663495725/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.246724322,-122.3882239085,3,,,,3,,,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga,Douglas-firs,Plantae,48257,POT 22-5,Poor,Low,High,Discoloration,Cracking,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363479186,432508f8-ec3d-477c-8b51-57aeac973438,2026-05-20 14:55:27-07:00,2026-05-20,2026-05-20 21:55:27 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 21:56:22 UTC,2026-05-20 21:57:48 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363479186,https://inaturalist-open-data.s3.amazonaws.com/photos/663495735/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.246615681,-122.3882457001,6,,,,6,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Tsuga heterophylla,western hemlock,Plantae,48254,POT 23-6,Dead,No Selection,No Selection,"",No Selection,No Selection,No Selection,No Selection,"",No Selection,"",No Selection,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363479889,45b7ecda-9fd0-4392-81d2-de32c435c791,2026-05-20 14:57:22-07:00,2026-05-20,2026-05-20 21:57:22 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 21:59:28 UTC,2026-05-20 22:12:49 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363479889,https://inaturalist-open-data.s3.amazonaws.com/photos/663497261/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2467596317,-122.3882351161,5,,,,5,,,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Pseudotsuga,Douglas-firs,Plantae,48257,POT 22-4,Poor,None,High,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363481376,84e8213f-16aa-469f-bb29-4fb598c011b6,2026-05-20 15:01:50-07:00,2026-05-20,2026-05-20 22:01:50 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 22:05:05 UTC,2026-05-20 22:08:28 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363481376,https://inaturalist-open-data.s3.amazonaws.com/photos/663499967/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2458132486,-122.3874064482,84,,,,84,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Thuja plicata,western redcedar,Plantae,48252,POT 28-1,Poor,Low,Medium,"",Other,Oozing,Exit/Entry Holes,Excess Pitch or Sap,Pitch tubes,None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363482339,391f66d3-8bde-43e1-996a-2a0dea2aca75,2026-05-20 15:05:31-07:00,2026-05-20,2026-05-20 22:05:31 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 22:07:49 UTC,2026-05-20 22:10:17 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363482339,https://inaturalist-open-data.s3.amazonaws.com/photos/663501427/medium.jpg,,"","",0,0,true,3,"S Frontage Rd, Tacoma, WA, US",47.2460825853,-122.3874572828,203,,,,203,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Thuja plicata,western redcedar,Plantae,48252,POT 28-2,Poor,None,Medium,"",Other,Other,Other,Other,"",Other,"",Other,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363483132,c28616a0-f241-4aeb-a08c-61bc1abb82fb,2026-05-20 15:08:20-07:00,2026-05-20,2026-05-20 22:08:20 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 22:10:35 UTC,2026-05-20 22:12:15 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363483132,https://inaturalist-open-data.s3.amazonaws.com/photos/663502781/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2465411586,-122.3881099218,7,,,,7,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Thuja plicata,western redcedar,Plantae,48252,POT 28-3,Poor,None,Low,"",None,Oozing,Other,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363483780,b29e3309-d44d-463b-9b1b-bdcb847db3df,2026-05-20 15:07:40-07:00,2026-05-20,2026-05-20 22:07:40 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 22:12:50 UTC,2026-05-20 22:15:14 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363483780,https://inaturalist-open-data.s3.amazonaws.com/photos/663503951/medium.jpg,,"","",0,0,true,3,"S Frontage Rd, Tacoma, WA, US",47.2461466667,-122.38648,154,,,,154,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Prunus emarginata,Bitter cherry,Plantae,63905,POT 26-1,Fair,Low,Low,"",None,Oozing,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363483930,1eb3f9f4-506d-4af0-bb81-4b4e1ce39433,2026-05-20 15:10:56-07:00,2026-05-20,2026-05-20 22:10:56 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 22:13:27 UTC,2026-05-21 17:53:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/363483930,https://inaturalist-open-data.s3.amazonaws.com/photos/663506784/medium.jpg,,"","",1,0,false,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2465669808,-122.388173344,8,,,,8,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,western redcedar,Thuja plicata,western redcedar,Plantae,48252,POT 28-4,Poor,None,Low,"",Cracking,Other,Exit/Entry Holes,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363485141,5eb7f0f6-ca0f-459a-b3e3-c5d888185071,2026-05-20 15:15:25-07:00,2026-05-20,2026-05-20 22:15:25 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 22:18:39 UTC,2026-05-20 22:29:38 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363485141,https://inaturalist-open-data.s3.amazonaws.com/photos/663506676/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2464178217,-122.3882263812,4,,,,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Prunus emarginata,Bitter cherry,Plantae,63905,POT 26-4,Fair,Low,Low,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363485319,1a29bc69-fcdc-44e0-a494-0bdb3514b67d,2026-05-20 15:15:31-07:00,2026-05-20,2026-05-20 22:15:31 UTC,Pacific Time (US & Canada),9848086,andrew_shams,Andrew Shams,2026-05-20 22:19:30 UTC,2026-05-20 22:21:10 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363485319,https://inaturalist-open-data.s3.amazonaws.com/photos/663507080/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2465424378,-122.388154126,8,,,,8,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Thuja plicata,western redcedar,Plantae,48252,POT 28-5,Poor,None,Low,"",Cracking,Split Bark,Exit/Entry Holes,Bark Loss,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363487579,6965df15-ed68-4522-8cf1-be8a70229b8d,2026-05-20 15:20:42-07:00,2026-05-20,2026-05-20 22:20:42 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 22:29:39 UTC,2026-05-20 22:30:07 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363487579,https://inaturalist-open-data.s3.amazonaws.com/photos/663511911/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.246425,-122.3882533333,10,,,,10,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Prunus emarginata,Bitter cherry,Plantae,63905,POT 26-5,Good,None,Low,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363488400,2653c6d9-d9b5-4145-92c8-c9fe2fb24b35,2026-05-20 15:29:42-07:00,2026-05-20,2026-05-20 22:29:42 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-05-20 22:33:06 UTC,2026-06-02 17:14:16 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/363488400,https://inaturalist-open-data.s3.amazonaws.com/photos/671682094/medium.jpg,,"","",0,0,true,3,"Port of Tacoma Rd, Tacoma, WA, US",47.2463653714,-122.3882117997,4,,,,4,,open,false,,,Tacoma,Pierce,Washington,United States,Washington,Pierce,"",Prunus emarginata,Bitter cherry,Plantae,63905,POT 26-6,Fair,Low,Low,"",None,None,None,None,"",None,"",None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367786766,18ccef3d-28fa-46b8-b0ff-81aab90792a5,2026-06-02 10:09:29-07:00,2026-06-02,2026-06-02 17:09:29 UTC,Pacific Time (US & Canada),10562870,alexandradiaz,,2026-06-02 17:14:16 UTC,2026-06-02 17:14:57 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/367786766,https://inaturalist-open-data.s3.amazonaws.com/photos/671682566/medium.jpg,,"","",0,0,true,3,"21st St NW, Puyallup, WA, US",47.1935416667,-122.326305,55,,,,55,,open,false,,,"Puyallup, WA",Pierce,Washington,United States,Washington,Pierce,"",Malus fusca,Pacific Crab Apple,Plantae,77948,WSUP 1-6,Fair,Low,Medium,"",None,None,None,None,"",Other,Cracked and peeling of bark,None,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
